date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:17	17364/17364	---M--	200	added ('OK')	image/jpeg	etag:%2243d4-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s7.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s7.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:18	18583/18583	---M--	200	added ('OK')	image/jpeg	etag:%224897-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-7.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-7.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:19	17499/17499	---M--	200	added ('OK')	image/jpeg	etag:%22445b-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s8.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s8.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:20	18697/18697	---M--	200	added ('OK')	image/jpeg	etag:%224909-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-8.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-8.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:22	67949/67949	---M--	200	added ('OK')	image/jpeg	etag:%221096d-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/fashion.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/fashion.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:23	17492/17492	---M--	200	added ('OK')	image/jpeg	etag:%224454-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/sports.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/sports.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:23	22439/22439	---M--	200	added ('OK')	image/jpeg	etag:%2257a7-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/music.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/music.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:24	32602/32602	---M--	200	added ('OK')	image/jpeg	etag:%227f5a-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/furniture.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/furniture.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:25	42205/42205	---M--	200	added ('OK')	image/jpeg	etag:%22a4dd-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/electronics.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/electronics.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:26	17294/17294	---M--	200	added ('OK')	image/jpeg	etag:%22438e-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/categories/mobile.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/categories/mobile.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:27	26132/26132	---M--	200	added ('OK')	image/jpeg	etag:%226614-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s9.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s9.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:28	24633/24633	---M--	200	added ('OK')	image/jpeg	etag:%226039-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-9.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-9.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:29	14434/14434	---M--	200	added ('OK')	image/jpeg	etag:%223862-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s10.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s10.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:30	14194/14194	---M--	200	added ('OK')	image/jpeg	etag:%223772-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-10.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-10.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:31	18491/18491	---M--	200	added ('OK')	image/jpeg	etag:%22483b-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s11.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s11.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:32	16689/16689	---M--	200	added ('OK')	image/jpeg	etag:%224131-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-11.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-11.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:33	23416/23416	---M--	200	added ('OK')	image/jpeg	etag:%225b78-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s12.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s12.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:34	24042/24042	---M--	200	added ('OK')	image/jpeg	etag:%225dea-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-12.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-12.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:36	94706/94706	---M--	200	added ('OK')	image/jpeg	etag:%22171f2-615f6cb212d59%22	https://shreethemes.in/landrick/landing/assets/images/shop/cta.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/cta.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:37	11709/11709	---M--	200	added ('OK')	image/jpeg	etag:%222dbd-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s13.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s13.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:37	9567/9567	---M--	200	added ('OK')	image/jpeg	etag:%22255f-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-13.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-13.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:38	19293/19293	---M--	200	added ('OK')	image/jpeg	etag:%224b5d-615f6cb215c39%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s14.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s14.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:39	23736/23736	---M--	200	added ('OK')	image/jpeg	etag:%225cb8-615f6cb215c39%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s15.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s15.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:40	24334/24334	---M--	200	added ('OK')	image/jpeg	etag:%225f0e-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-15.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-15.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:41	26819/26819	---M--	200	added ('OK')	image/jpeg	etag:%2268c3-615f6cb215c39%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s16.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s16.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:42	16800/16800	---M--	200	added ('OK')	image/jpeg	etag:%2241a0-615f6cb214c99%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/s-16.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/s-16.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:43	20894/20894	---M--	200	added ('OK')	image/jpeg	etag:%22519e-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/single-2.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/single-2.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:44	34309/34309	---M--	200	added ('OK')	image/jpeg	etag:%228605-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/single-3.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/single-3.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:45	35754/35754	---M--	200	added ('OK')	image/jpeg	etag:%228baa-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/single-4.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/single-4.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:46	31359/31359	---M--	200	added ('OK')	image/jpeg	etag:%227a7f-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/single-5.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/single-5.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:47	35088/35088	---M--	200	added ('OK')	image/jpeg	etag:%228910-615f6cb216bda%22	https://shreethemes.in/landrick/landing/assets/images/shop/product/single-6.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/shop/product/single-6.jpg	(from https://shreethemes.in/landrick/landing/index-shop.html)
17:55:48	44168/44168	---M-Z	200	added ('OK')	text/html	etag:%22ac88-639e187349bae-gzip%22	https://shreethemes.in/landrick/landing/ai-about.html	./landrick-copy/shreethemes.in/landrick/landing/ai-about.html	(from https://shreethemes.in/landrick/landing/index-ai.html)
17:55:49	49659/49659	---M-Z	200	added ('OK')	text/html	etag:%22c1fb-639e187349bae-gzip%22	https://shreethemes.in/landrick/landing/ai-pricing.html	./landrick-copy/shreethemes.in/landrick/landing/ai-pricing.html	(from https://shreethemes.in/landrick/landing/index-ai.html)
17:55:50	31806/31806	---M-Z	200	added ('OK')	text/html	etag:%227c3e-639e187349bae-gzip%22	https://shreethemes.in/landrick/landing/ai-services.html	./landrick-copy/shreethemes.in/landrick/landing/ai-services.html	(from https://shreethemes.in/landrick/landing/index-ai.html)
17:55:51	27246/27246	---M-Z	200	added ('OK')	text/javascript	etag:%226a6e-639e187369f50-gzip%22	https://shreethemes.in/landrick/landing/assets/libs/simplebar/simplebar.min.js	./landrick-copy/shreethemes.in/landrick/landing/assets/libs/simplebar/simplebar.min.js	(from https://shreethemes.in/landrick/landing/index-ai.html)
17:55:52	47684/47684	---M-Z	200	added ('OK')	text/html	etag:%22ba44-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-modern-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-modern-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:53	45973/45973	---M-Z	200	added ('OK')	text/html	etag:%22b395-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-modern-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-modern-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:54	49347/49347	---M-Z	200	added ('OK')	text/html	etag:%22c0c3-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-modern-five.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-modern-five.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:55	45965/45965	---M-Z	200	added ('OK')	text/html	etag:%22b38d-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-modern-six.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-modern-six.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:56	42787/42787	---M-Z	200	added ('OK')	text/html	etag:%22a723-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-classic-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-classic-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:57	41584/41584	---M-Z	200	added ('OK')	text/html	etag:%22a270-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-classic-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-classic-three.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:58	41570/41570	---M-Z	200	added ('OK')	text/html	etag:%22a262-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-classic-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-classic-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:55:59	39643/39643	---M-Z	200	added ('OK')	text/html	etag:%229adb-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-classic-five.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-classic-five.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:00	41576/41576	---M-Z	200	added ('OK')	text/html	etag:%22a268-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-classic-six.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-classic-six.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:01	44928/44928	---M-Z	200	added ('OK')	text/html	etag:%22af80-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-grid-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-grid-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:02	43421/43421	---M-Z	200	added ('OK')	text/html	etag:%22a99d-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-grid-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-grid-three.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:03	43421/43421	---M-Z	200	added ('OK')	text/html	etag:%22a99d-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-grid-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-grid-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:04	41202/41202	---M-Z	200	added ('OK')	text/html	etag:%22a0f2-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-grid-five.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-grid-five.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:05	43413/43413	---M-Z	200	added ('OK')	text/html	etag:%22a995-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-grid-six.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-grid-six.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:06	45112/45112	---M-Z	200	added ('OK')	text/html	etag:%22b038-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-masonry-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-masonry-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:07	44886/44886	---M-Z	200	added ('OK')	text/html	etag:%22af56-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-masonry-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-masonry-three.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:08	44886/44886	---M-Z	200	added ('OK')	text/html	etag:%22af56-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-masonry-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-masonry-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:09	44689/44689	---M-Z	200	added ('OK')	text/html	etag:%22ae91-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-masonry-five.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-masonry-five.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:10	44892/44892	---M-Z	200	added ('OK')	text/html	etag:%22af5c-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-masonry-six.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-masonry-six.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:11	43130/43130	---M-Z	200	added ('OK')	text/html	etag:%22a87a-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-creative-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-creative-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:12	43321/43321	---M-Z	200	added ('OK')	text/html	etag:%22a939-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-creative-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-creative-three.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:13	47316/47316	---M-Z	200	added ('OK')	text/html	etag:%22b8d4-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-creative-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-creative-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:14	44480/44480	---M-Z	200	added ('OK')	text/html	etag:%22adc0-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-creative-five.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-creative-five.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:15	47322/47322	---M-Z	200	added ('OK')	text/html	etag:%22b8da-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-creative-six.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-creative-six.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:16	40302/40302	---M-Z	200	added ('OK')	text/html	etag:%229d6e-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-detail-two.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-detail-two.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:17	40264/40264	---M-Z	200	added ('OK')	text/html	etag:%229d48-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-detail-three.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-detail-three.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:18	33793/33793	---M-Z	200	added ('OK')	text/html	etag:%228401-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-detail-four.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-detail-four.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:19	46920/46920	---M-Z	200	added ('OK')	text/html	etag:%22b748-639e187379951-gzip%22	https://shreethemes.in/landrick/landing/portfolio-about.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-about.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:20	46746/46746	---M-Z	200	added ('OK')	text/html	etag:%22b69a-639e18737a8f1-gzip%22	https://shreethemes.in/landrick/landing/portfolio-service.html	./landrick-copy/shreethemes.in/landrick/landing/portfolio-service.html	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:22	119520/119520	---M--	200	added ('OK')	image/jpeg	etag:%221d2e0-615f6cb239e5d%22	https://shreethemes.in/landrick/landing/assets/images/work/bg-portfolio.jpg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/work/bg-portfolio.jpg	(from https://shreethemes.in/landrick/landing/index-portfolio.html)
17:56:23	45160/45160	---M-Z	200	added ('OK')	text/html	etag:%22b068-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/helpcenter-faqs.html	./landrick-copy/shreethemes.in/landrick/landing/helpcenter-faqs.html	(from https://shreethemes.in/landrick/landing/helpcenter-overview.html)
17:56:23	32061/32061	---M-Z	200	added ('OK')	text/html	etag:%227d3d-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/helpcenter-guides.html	./landrick-copy/shreethemes.in/landrick/landing/helpcenter-guides.html	(from https://shreethemes.in/landrick/landing/helpcenter-overview.html)
17:56:24	28962/28962	---M-Z	200	added ('OK')	text/html	etag:%227122-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/helpcenter-support-request.html	./landrick-copy/shreethemes.in/landrick/landing/helpcenter-support-request.html	(from https://shreethemes.in/landrick/landing/helpcenter-overview.html)
17:56:25	63534/63534	---M-Z	200	added ('OK')	text/html	etag:%22f82e-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-domain.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-domain.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:26	50890/50890	---M-Z	200	added ('OK')	text/html	etag:%22c6ca-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-shared.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-shared.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:27	81407/81407	---M-Z	200	added ('OK')	text/html	etag:%2213dff-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-vps.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-vps.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:28	66647/66647	---M-Z	200	added ('OK')	text/html	etag:%2210457-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-dedicated.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-dedicated.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:29	60272/60272	---M-Z	200	added ('OK')	text/html	etag:%22eb70-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-cloud.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-cloud.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:30	58541/58541	---M-Z	200	added ('OK')	text/html	etag:%22e4ad-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-reseller.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-reseller.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:31	63448/63448	---M-Z	200	added ('OK')	text/html	etag:%22f7d8-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-aboutus.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-aboutus.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:32	43465/43465	---M-Z	200	added ('OK')	text/html	etag:%22a9c9-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-services.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-services.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:33	61230/61230	---M-Z	200	added ('OK')	text/html	etag:%22ef2e-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-faqs.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-faqs.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:34	50973/50973	---M-Z	200	added ('OK')	text/html	etag:%22c71d-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-blog.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-blog.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:35	61591/61591	---M-Z	200	added ('OK')	text/html	etag:%22f097-639e18736fd10-gzip%22	https://shreethemes.in/landrick/landing/hosting-blog-detail.html	./landrick-copy/shreethemes.in/landrick/landing/hosting-blog-detail.html	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:38	587851/587851	---M--	200	added ('OK')	image/png	etag:%228f84b-615f6cb1c89d2%22	https://shreethemes.in/landrick/landing/assets/images/hosting/bg.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/hosting/bg.png	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:39	255653/255653	---M--	200	added ('OK')	image/png	etag:%223e6a5-615f6cb1c7a32%22	https://shreethemes.in/landrick/landing/assets/images/hosting/1.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/hosting/1.png	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:39	23970/23970	---M--	200	added ('OK')	image/svg+xml	etag:%225da2-615f6cb1d54f3%22	https://shreethemes.in/landrick/landing/assets/images/hosting/deal-hend.svg	./landrick-copy/shreethemes.in/landrick/landing/assets/images/hosting/deal-hend.svg	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:40	288065/288065	---M--	200	added ('OK')	image/png	etag:%2246541-615f6cb1c7a32%22	https://shreethemes.in/landrick/landing/assets/images/hosting/2.png	./landrick-copy/shreethemes.in/landrick/landing/assets/images/hosting/2.png	(from https://shreethemes.in/landrick/landing/index-hosting.html)
17:56:40	64878/64878	---M-Z	200	added ('OK')	text/html	etag:%22fd6e-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-list-one.html	./landrick-copy/shreethemes.in/landrick/landing/job-list-one.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:41	54254/54254	---M-Z	200	added ('OK')	text/html	etag:%22d3ee-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-list-two.html	./landrick-copy/shreethemes.in/landrick/landing/job-list-two.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:42	53079/53079	---M-Z	200	added ('OK')	text/html	etag:%22cf57-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-list-three.html	./landrick-copy/shreethemes.in/landrick/landing/job-list-three.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:43	76633/76633	---M-Z	200	added ('OK')	text/html	etag:%2212b59-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-list-four.html	./landrick-copy/shreethemes.in/landrick/landing/job-list-four.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:44	87244/87244	---M-Z	200	added ('OK')	text/html	etag:%22154cc-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-list-five.html	./landrick-copy/shreethemes.in/landrick/landing/job-list-five.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:45	43370/43370	---M-Z	200	added ('OK')	text/html	etag:%22a96a-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-detail-one.html	./landrick-copy/shreethemes.in/landrick/landing/job-detail-one.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:46	41522/41522	---M-Z	200	added ('OK')	text/html	etag:%22a232-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-detail-two.html	./landrick-copy/shreethemes.in/landrick/landing/job-detail-two.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:47	42477/42477	---M-Z	200	added ('OK')	text/html	etag:%22a5ed-639e187377a11-gzip%22	https://shreethemes.in/landrick/landing/job-detail-three.html	./landrick-copy/shreethemes.in/landrick/landing/job-detail-three.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:48	40826/40826	---M-Z	200	added ('OK')	text/html	etag:%229f7a-639e187376a71-gzip%22	https://shreethemes.in/landrick/landing/job-apply.html	./landrick-copy/shreethemes.in/landrick/landing/job-apply.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:49	62462/62462	---M-Z	200	added ('OK')	text/html	etag:%22f3fe-639e187376a71-gzip%22	https://shreethemes.in/landrick/landing/job-candidate-list.html	./landrick-copy/shreethemes.in/landrick/landing/job-candidate-list.html	(from https://shreethemes.in/landrick/landing/index-job.html)
17:56:50	51213/51213	---M-Z	200	added ('OK')	text/html	etag:%22c80d-639e187376a71-gzip%22	https://shreethemes.in/landrick/landing/job-candidate.html	./landrick-copy/shreethemes.in/landrick/landing/job-candidate.html	(from https://shreethemes.in/landrick/landing/index-job.html)
